# Residuals  
# Time       	p            	Ux           	Uy           
1.19904e-05  	1.000000e+00	N/A
2.63651e-05  	7.321590e-03	N/A
4.33981e-05  	4.088400e-01	N/A
6.31455e-05  	2.994430e-01	N/A
8.56882e-05  	2.945870e-01	N/A
0.000111151  	3.123040e-01	N/A
0.000139575  	3.422570e-01	N/A
0.000170143  	3.766300e-01	N/A
0.000201304  	4.108210e-01	N/A
0.000233083  	4.254920e-01	N/A
0.000265292  	4.369480e-01	N/A
0.000297945  	4.416570e-01	N/A
0.000331293  	4.433100e-01	N/A
0.000365124  	4.479430e-01	N/A
0.000399457  	4.499870e-01	N/A
0.000434047  	4.534780e-01	N/A
0.00046917   	4.519390e-01	N/A
0.000504567  	4.542810e-01	N/A
0.00054053   	4.509160e-01	N/A
0.000576786  	4.519630e-01	N/A
0.000613646  	4.487350e-01	N/A
0.000650819  	4.506010e-01	N/A
0.000688312  	4.498990e-01	N/A
0.000726134  	4.495010e-01	N/A
0.000764293  	4.487240e-01	N/A
0.0008028    	4.484400e-01	N/A
0.000841663  	4.447400e-01	N/A
0.000880892  	4.412430e-01	N/A
0.000920499  	4.381330e-01	N/A
0.000960494  	4.351600e-01	N/A
0.00100089   	4.313870e-01	N/A
0.0010417    	4.268170e-01	N/A
0.00108293   	4.218840e-01	N/A
0.0011246    	4.173040e-01	N/A
0.00116672   	4.129710e-01	N/A
0.00120932   	4.083970e-01	N/A
0.00125191   	4.073650e-01	N/A
0.00129499   	4.009740e-01	N/A
0.00133858   	3.968840e-01	N/A
0.00138269   	3.922900e-01	N/A
0.0014268    	3.909140e-01	N/A
0.00147147   	3.848530e-01	N/A
0.00151671   	3.796310e-01	N/A
0.00156254   	3.751160e-01	N/A
0.00160837   	3.747500e-01	N/A
0.00165483   	3.685830e-01	N/A
0.00170195   	3.644910e-01	N/A
0.00174906   	3.638990e-01	N/A
0.00179687   	3.569610e-01	N/A
0.00184468   	3.560880e-01	N/A
0.00189322   	3.483830e-01	N/A
0.00194177   	3.483570e-01	N/A
0.00199109   	3.409490e-01	N/A
0.00204042   	3.414020e-01	N/A
0.00209058   	3.344610e-01	N/A
0.00214074   	3.350740e-01	N/A
0.0021918    	3.277580e-01	N/A
0.00224286   	3.283790e-01	N/A
0.00229488   	3.215540e-01	N/A
0.0023469    	3.226670e-01	N/A
0.00239892   	3.214000e-01	N/A
0.00245201   	3.148350e-01	N/A
0.00250509   	3.159420e-01	N/A
0.00255817   	3.141190e-01	N/A
0.00261244   	3.075530e-01	N/A
0.0026667    	3.095070e-01	N/A
0.00272096   	3.083460e-01	N/A
0.00277522   	3.071670e-01	N/A
0.00283084   	2.994140e-01	N/A
0.00288646   	3.016760e-01	N/A
0.00294208   	2.996390e-01	N/A
0.0029977    	2.983280e-01	N/A
0.00305332   	2.966180e-01	N/A
0.00311058   	2.877780e-01	N/A
0.00316783   	2.908340e-01	N/A
0.00322509   	2.898250e-01	N/A
0.00328234   	2.890500e-01	N/A
0.0033396    	2.879680e-01	N/A
0.00339685   	2.866760e-01	N/A
0.00345411   	2.849640e-01	N/A
0.00351357   	2.731090e-01	N/A
0.00357302   	2.762640e-01	N/A
0.00363248   	2.747280e-01	N/A
0.00369194   	2.732130e-01	N/A
0.0037514    	2.709430e-01	N/A
0.00381085   	2.689890e-01	N/A
0.00387031   	2.668050e-01	N/A
0.00392977   	2.648530e-01	N/A
0.00398922   	2.623490e-01	N/A
0.00404868   	2.605420e-01	N/A
0.00410814   	2.584960e-01	N/A
0.0041676    	2.568200e-01	N/A
0.00422705   	2.549810e-01	N/A
0.00428651   	2.533640e-01	N/A
0.00434597   	2.520190e-01	N/A
0.00440543   	2.513700e-01	N/A
0.00446488   	2.500270e-01	N/A
0.00452434   	2.488940e-01	N/A
0.0045838    	2.475330e-01	N/A
0.00464326   	2.459250e-01	N/A
0.00470271   	2.453730e-01	N/A
0.00476217   	2.448030e-01	N/A
0.00482163   	2.439890e-01	N/A
0.00488109   	2.432450e-01	N/A
0.00494054   	2.423070e-01	N/A
0.005        	2.413490e-01	N/A
0.00506579   	2.164040e-01	N/A
0.00513158   	2.278450e-01	N/A
0.00519827   	2.231230e-01	N/A
0.00526496   	2.233900e-01	N/A
0.00533165   	2.226280e-01	N/A
0.00539834   	2.221240e-01	N/A
0.00546503   	2.216170e-01	N/A
0.00553272   	2.171460e-01	N/A
0.0056004    	2.181170e-01	N/A
0.00566809   	2.176100e-01	N/A
0.00573578   	2.167500e-01	N/A
0.00580346   	2.158180e-01	N/A
0.00587115   	2.155220e-01	N/A
0.00593884   	2.149720e-01	N/A
0.00600652   	2.141300e-01	N/A
0.00607421   	2.137220e-01	N/A
0.00614189   	2.129340e-01	N/A
0.00620958   	2.117160e-01	N/A
0.00627727   	2.114180e-01	N/A
0.00634495   	2.107960e-01	N/A
0.00641391   	2.060730e-01	N/A
0.00648288   	2.080440e-01	N/A
0.00655184   	2.071180e-01	N/A
0.0066208    	2.065730e-01	N/A
0.00668977   	2.057360e-01	N/A
0.00675873   	2.050260e-01	N/A
0.00682769   	2.045090e-01	N/A
0.00689666   	2.037950e-01	N/A
0.00696562   	2.028490e-01	N/A
0.00703458   	2.022810e-01	N/A
0.00710355   	2.018940e-01	N/A
0.00717251   	2.015280e-01	N/A
0.00724147   	2.012800e-01	N/A
0.00731044   	2.006220e-01	N/A
0.0073794    	2.003210e-01	N/A
0.00744836   	1.997080e-01	N/A
0.00751733   	1.989740e-01	N/A
0.00758629   	1.986180e-01	N/A
0.00765525   	1.980570e-01	N/A
0.00772422   	1.972600e-01	N/A
0.00779318   	1.959670e-01	N/A
0.00786214   	1.959540e-01	N/A
0.0079311    	1.955780e-01	N/A
0.00800007   	1.956020e-01	N/A
0.00806903   	1.947500e-01	N/A
0.00813799   	1.945780e-01	N/A
0.00820696   	1.943860e-01	N/A
0.00827592   	1.942150e-01	N/A
0.00834488   	1.937550e-01	N/A
0.00841385   	1.935900e-01	N/A
0.00848281   	1.933060e-01	N/A
0.00855177   	1.931090e-01	N/A
0.00862074   	1.928480e-01	N/A
0.0086897    	1.925790e-01	N/A
0.00875866   	1.922260e-01	N/A
